,UNIQUE_CARRIER_NAME,DATE,TOP1_DEST,TOP2_DEST,TOP3_DEST,TOP4_DEST,TOP5_DEST
1028,Republic Airline,2015-09-01,"Washington, DC","Philadelphia, PA","Newark, NJ","Charlotte, NC","Chicago, IL"
1029,Republic Airline,2015-10-01,"Newark, NJ","Philadelphia, PA","Washington, DC","Charlotte, NC","Chicago, IL"
1030,Republic Airline,2015-11-01,"Newark, NJ","Philadelphia, PA","Washington, DC","Charlotte, NC","New York, NY"
1031,Republic Airline,2015-12-01,"Philadelphia, PA","Newark, NJ","Washington, DC","Charlotte, NC","New York, NY"
1032,Republic Airline,2016-01-01,"Philadelphia, PA","Newark, NJ","Washington, DC","Charlotte, NC","New York, NY"
1033,Republic Airline,2016-02-01,"Newark, NJ","Philadelphia, PA","New York, NY","Washington, DC","Charlotte, NC"
1034,Republic Airline,2016-03-01,"Newark, NJ","Washington, DC","Philadelphia, PA","New York, NY","Chicago, IL"
1035,Republic Airline,2016-04-01,"Newark, NJ","Philadelphia, PA","Washington, DC","New York, NY","Charlotte, NC"
1036,Republic Airline,2016-05-01,"Newark, NJ","Philadelphia, PA","Washington, DC","Charlotte, NC","Chicago, IL"
1037,Republic Airline,2016-06-01,"Newark, NJ","Chicago, IL","Washington, DC","Philadelphia, PA","Charlotte, NC"
1038,Republic Airline,2016-07-01,"Newark, NJ","Chicago, IL","Washington, DC","Houston, TX","Philadelphia, PA"
1039,Republic Airline,2016-08-01,"Chicago, IL","Newark, NJ","Houston, TX","Washington, DC","Philadelphia, PA"
1040,Republic Airline,2016-09-01,"Chicago, IL","Newark, NJ","Washington, DC","Houston, TX","Philadelphia, PA"
1041,Republic Airline,2016-10-01,"Chicago, IL","Newark, NJ","Houston, TX","Washington, DC","New York, NY"
1042,Republic Airline,2016-11-01,"Chicago, IL","Newark, NJ","Houston, TX","Washington, DC","Philadelphia, PA"
1043,Republic Airline,2016-12-01,"Newark, NJ","Chicago, IL","Houston, TX","Washington, DC","New York, NY"
1044,Republic Airline,2017-01-01,"Newark, NJ","Chicago, IL","New York, NY","Washington, DC","Houston, TX"
1045,Republic Airline,2017-02-01,"Newark, NJ","Chicago, IL","Washington, DC","Houston, TX","New York, NY"
1046,Republic Airline,2017-03-01,"Newark, NJ","Chicago, IL","Washington, DC","New York, NY","Houston, TX"
1047,Republic Airline,2017-04-01,"Newark, NJ","Chicago, IL","New York, NY","Washington, DC","Houston, TX"
1048,Republic Airline,2017-05-01,"Newark, NJ","New York, NY","Chicago, IL","Houston, TX","Washington, DC"
1049,Republic Airline,2017-06-01,"Newark, NJ","New York, NY","Chicago, IL","Houston, TX","Washington, DC"
1050,Republic Airline,2017-07-01,"New York, NY","Newark, NJ","Chicago, IL","Houston, TX","Washington, DC"
1051,Republic Airline,2017-08-01,"New York, NY","Newark, NJ","Chicago, IL","Houston, TX","Washington, DC"
1052,Republic Airline,2017-09-01,"Newark, NJ","New York, NY","Chicago, IL","Houston, TX","Washington, DC"
1053,Republic Airline,2017-10-01,"Newark, NJ","Chicago, IL","Houston, TX","Washington, DC","New York, NY"
1054,Republic Airline,2017-11-01,"Newark, NJ","Chicago, IL","Houston, TX","New York, NY","Washington, DC"
1055,Republic Airline,2017-12-01,"Chicago, IL","Newark, NJ","Houston, TX","New York, NY","Washington, DC"
1056,Republic Airline,2018-01-01,"Newark, NJ","Houston, TX","Chicago, IL","New York, NY","Washington, DC"
1057,Republic Airline,2018-02-01,"Newark, NJ","Houston, TX","Chicago, IL","Washington, DC","New York, NY"
1058,Republic Airline,2018-03-01,"Newark, NJ","Chicago, IL","Houston, TX","New York, NY","Washington, DC"
1059,Republic Airline,2018-04-01,"Newark, NJ","Houston, TX","Chicago, IL","New York, NY","Washington, DC"
1060,Republic Airline,2018-05-01,"Newark, NJ","Washington, DC","Chicago, IL","Houston, TX","New York, NY"
1061,Republic Airline,2018-06-01,"Newark, NJ","Houston, TX","Washington, DC","Chicago, IL","New York, NY"
1062,Republic Airline,2018-07-01,"Newark, NJ","Washington, DC","Chicago, IL","New York, NY","Houston, TX"
1063,Republic Airline,2018-08-01,"Newark, NJ","Chicago, IL","New York, NY","Washington, DC","Houston, TX"
1064,Republic Airline,2018-09-01,"Newark, NJ","New York, NY","Washington, DC","Chicago, IL","Houston, TX"
1065,Republic Airline,2018-10-01,"Newark, NJ","Chicago, IL","Washington, DC","Houston, TX","New York, NY"
1066,Republic Airline,2018-11-01,"Newark, NJ","Chicago, IL","New York, NY","Houston, TX","Washington, DC"
1067,Republic Airline,2018-12-01,"New York, NY","Chicago, IL","Houston, TX","Newark, NJ","Washington, DC"
1068,Republic Airline,2019-01-01,"Newark, NJ","Chicago, IL","New York, NY","Houston, TX","Washington, DC"
1069,Republic Airline,2019-02-01,"Newark, NJ","Chicago, IL","Houston, TX","New York, NY","Washington, DC"
1070,Republic Airline,2019-03-01,"Newark, NJ","Houston, TX","Chicago, IL","New York, NY","Washington, DC"
1071,Republic Airline,2019-04-01,"Newark, NJ","New York, NY","Houston, TX","Washington, DC","Chicago, IL"
1072,Republic Airline,2019-05-01,"Newark, NJ","Houston, TX","New York, NY","Washington, DC","Chicago, IL"
1073,Republic Airline,2019-06-01,"Washington, DC","New York, NY","Newark, NJ","Chicago, IL","Houston, TX"
1074,Republic Airline,2019-07-01,"New York, NY","Washington, DC","Newark, NJ","Chicago, IL","Houston, TX"
1075,Republic Airline,2019-08-01,"Chicago, IL","New York, NY","Newark, NJ","Washington, DC","Houston, TX"
1076,Republic Airline,2019-09-01,"Newark, NJ","Chicago, IL","Houston, TX","New York, NY","Washington, DC"
1077,Republic Airline,2019-10-01,"Chicago, IL","Newark, NJ","Washington, DC","Houston, TX","New York, NY"
1078,Republic Airline,2019-11-01,"Chicago, IL","Washington, DC","Houston, TX","Newark, NJ","New York, NY"
1079,Republic Airline,2019-12-01,"Chicago, IL","Washington, DC","Newark, NJ","New York, NY","Houston, TX"
1080,Shuttle America Corp.,2014-01-01,"New York, NY","Chicago, IL","Newark, NJ","Houston, TX","Detroit, MI"
1081,Shuttle America Corp.,2014-02-01,"New York, NY","Chicago, IL","Newark, NJ","Houston, TX","Detroit, MI"
1082,Shuttle America Corp.,2014-03-01,"New York, NY","Chicago, IL","Washington, DC","Newark, NJ","Houston, TX"
1083,Shuttle America Corp.,2014-04-01,"New York, NY","Chicago, IL","Washington, DC","Minneapolis, MN","Houston, TX"
1084,Shuttle America Corp.,2014-05-01,"New York, NY","Chicago, IL","Washington, DC","Houston, TX","Minneapolis, MN"
1085,Shuttle America Corp.,2014-06-01,"New York, NY","Chicago, IL","Washington, DC","Minneapolis, MN","Houston, TX"
1086,Shuttle America Corp.,2014-07-01,"New York, NY","Chicago, IL","Newark, NJ","Washington, DC","Minneapolis, MN"
1087,Shuttle America Corp.,2014-08-01,"New York, NY","Chicago, IL","Newark, NJ","Houston, TX","Washington, DC"
1088,Shuttle America Corp.,2014-09-01,"New York, NY","Chicago, IL","Newark, NJ","Houston, TX","Washington, DC"
1089,Shuttle America Corp.,2014-10-01,"Chicago, IL","New York, NY","Newark, NJ","Denver, CO","Houston, TX"
1090,Shuttle America Corp.,2014-11-01,"New York, NY","Chicago, IL","Newark, NJ","Houston, TX","Columbus, OH"
1091,Shuttle America Corp.,2014-12-01,"New York, NY","Chicago, IL","Newark, NJ","Houston, TX","Detroit, MI"
1092,Shuttle America Corp.,2015-01-01,"New York, NY","Detroit, MI","Chicago, IL","Newark, NJ","Minneapolis, MN"
1093,Shuttle America Corp.,2015-02-01,"New York, NY","Detroit, MI","Chicago, IL","Newark, NJ","Houston, TX"
1094,Shuttle America Corp.,2015-03-01,"New York, NY","Detroit, MI","Chicago, IL","Newark, NJ","Houston, TX"
1095,Shuttle America Corp.,2015-04-01,"New York, NY","Detroit, MI","Chicago, IL","Newark, NJ","Houston, TX"
1096,Shuttle America Corp.,2015-05-01,"New York, NY","Detroit, MI","Chicago, IL","Newark, NJ","Houston, TX"
1097,Shuttle America Corp.,2015-06-01,"New York, NY","Chicago, IL","Detroit, MI","Newark, NJ","Houston, TX"
1098,Shuttle America Corp.,2015-07-01,"New York, NY","Detroit, MI","Chicago, IL","Newark, NJ","Columbus, OH"
1099,Shuttle America Corp.,2015-08-01,"New York, NY","Detroit, MI","Chicago, IL","Newark, NJ","Houston, TX"
1100,Shuttle America Corp.,2015-09-01,"New York, NY","Detroit, MI","Chicago, IL","Newark, NJ","Houston, TX"
1101,Shuttle America Corp.,2015-10-01,"New York, NY","Detroit, MI","Chicago, IL","Newark, NJ","Houston, TX"
1102,Shuttle America Corp.,2015-11-01,"New York, NY","Detroit, MI","Chicago, IL","Newark, NJ","Houston, TX"
1103,Shuttle America Corp.,2015-12-01,"New York, NY","Chicago, IL","Detroit, MI","Newark, NJ","Houston, TX"
1104,Shuttle America Corp.,2016-01-01,"New York, NY","Detroit, MI","Chicago, IL","Newark, NJ","Houston, TX"
1105,Shuttle America Corp.,2016-02-01,"New York, NY","Chicago, IL","Newark, NJ","Detroit, MI","Houston, TX"
1106,Shuttle America Corp.,2016-03-01,"New York, NY","Newark, NJ","Chicago, IL","Detroit, MI","Houston, TX"
1107,Shuttle America Corp.,2016-04-01,"New York, NY","Chicago, IL","Newark, NJ","Detroit, MI","Houston, TX"
1108,Shuttle America Corp.,2016-05-01,"New York, NY","Chicago, IL","Detroit, MI","Newark, NJ","Houston, TX"
1109,Shuttle America Corp.,2016-06-01,"New York, NY","Chicago, IL","Newark, NJ","Detroit, MI","Denver, CO"
1110,Shuttle America Corp.,2016-07-01,"New York, NY","Chicago, IL","Detroit, MI","Denver, CO","Columbus, OH"
1111,Shuttle America Corp.,2016-08-01,"New York, NY","Chicago, IL","Detroit, MI","Newark, NJ","Columbus, OH"
1112,Shuttle America Corp.,2016-09-01,"New York, NY","Chicago, IL","Newark, NJ","Detroit, MI","Columbus, OH"
1113,Shuttle America Corp.,2016-10-01,"New York, NY","Newark, NJ","Chicago, IL","Detroit, MI","Washington, DC"
1114,Shuttle America Corp.,2016-11-01,"New York, NY","Chicago, IL","Newark, NJ","Detroit, MI","Washington, DC"
1115,Shuttle America Corp.,2016-12-01,"New York, NY","Newark, NJ","Chicago, IL","Minneapolis, MN","Washington, DC"
1116,SkyWest Airlines Inc.,2014-01-01,"Salt Lake City, UT","Denver, CO","Chicago, IL","Los Angeles, CA","Houston, TX"
1117,SkyWest Airlines Inc.,2014-02-01,"Salt Lake City, UT","Denver, CO","Chicago, IL","Houston, TX","Los Angeles, CA"
1118,SkyWest Airlines Inc.,2014-03-01,"Salt Lake City, UT","Denver, CO","Chicago, IL","Los Angeles, CA","Houston, TX"
1119,SkyWest Airlines Inc.,2014-04-01,"Salt Lake City, UT","Denver, CO","Chicago, IL","Los Angeles, CA","Houston, TX"
1120,SkyWest Airlines Inc.,2014-05-01,"Denver, CO","Salt Lake City, UT","Chicago, IL","Los Angeles, CA","Houston, TX"
1121,SkyWest Airlines Inc.,2014-06-01,"Salt Lake City, UT","Denver, CO","Chicago, IL","Minneapolis, MN","Houston, TX"
1122,SkyWest Airlines Inc.,2014-07-01,"Denver, CO","Salt Lake City, UT","Chicago, IL","Houston, TX","Minneapolis, MN"
1123,SkyWest Airlines Inc.,2014-08-01,"Salt Lake City, UT","Denver, CO","Chicago, IL","Houston, TX","Minneapolis, MN"
1124,SkyWest Airlines Inc.,2014-09-01,"Denver, CO","Salt Lake City, UT","Chicago, IL","San Francisco, CA","Los Angeles, CA"
1125,SkyWest Airlines Inc.,2014-10-01,"Denver, CO","Salt Lake City, UT","Chicago, IL","San Francisco, CA","Los Angeles, CA"
1126,SkyWest Airlines Inc.,2014-11-01,"Salt Lake City, UT","Denver, CO","Chicago, IL","San Francisco, CA","Los Angeles, CA"
1127,SkyWest Airlines Inc.,2014-12-01,"Denver, CO","Salt Lake City, UT","Chicago, IL","San Francisco, CA","Los Angeles, CA"
1128,SkyWest Airlines Inc.,2015-01-01,"Salt Lake City, UT","Denver, CO","Chicago, IL","Minneapolis, MN","San Francisco, CA"
1129,SkyWest Airlines Inc.,2015-02-01,"Denver, CO","Salt Lake City, UT","Chicago, IL","Minneapolis, MN","San Francisco, CA"
1130,SkyWest Airlines Inc.,2015-03-01,"Denver, CO","Chicago, IL","Salt Lake City, UT","San Francisco, CA","Los Angeles, CA"
1131,SkyWest Airlines Inc.,2015-04-01,"Salt Lake City, UT","Denver, CO","Chicago, IL","Minneapolis, MN","San Francisco, CA"
1132,SkyWest Airlines Inc.,2015-05-01,"Denver, CO","Salt Lake City, UT","Chicago, IL","Minneapolis, MN","San Francisco, CA"
1133,SkyWest Airlines Inc.,2015-06-01,"Chicago, IL","Denver, CO","Salt Lake City, UT","Minneapolis, MN","San Francisco, CA"
1134,SkyWest Airlines Inc.,2015-07-01,"Denver, CO","Chicago, IL","Salt Lake City, UT","San Francisco, CA","Minneapolis, MN"
1135,SkyWest Airlines Inc.,2015-08-01,"Denver, CO","Chicago, IL","Salt Lake City, UT","San Francisco, CA","Minneapolis, MN"
1136,SkyWest Airlines Inc.,2015-09-01,"Denver, CO","Chicago, IL","Salt Lake City, UT","San Francisco, CA","Minneapolis, MN"
1137,SkyWest Airlines Inc.,2015-10-01,"Denver, CO","Chicago, IL","Salt Lake City, UT","San Francisco, CA","Minneapolis, MN"
1138,SkyWest Airlines Inc.,2015-11-01,"Denver, CO","Chicago, IL","Salt Lake City, UT","Minneapolis, MN","San Francisco, CA"
1139,SkyWest Airlines Inc.,2015-12-01,"Denver, CO","Chicago, IL","Salt Lake City, UT","Minneapolis, MN","San Francisco, CA"
1140,SkyWest Airlines Inc.,2016-01-01,"Denver, CO","Chicago, IL","Salt Lake City, UT","Minneapolis, MN","San Francisco, CA"
1141,SkyWest Airlines Inc.,2016-02-01,"Denver, CO","Chicago, IL","Salt Lake City, UT","Minneapolis, MN","San Francisco, CA"
1142,SkyWest Airlines Inc.,2016-03-01,"Denver, CO","Chicago, IL","Salt Lake City, UT","Minneapolis, MN","San Francisco, CA"
1143,SkyWest Airlines Inc.,2016-04-01,"Denver, CO","Chicago, IL","Salt Lake City, UT","Minneapolis, MN","San Francisco, CA"
1144,SkyWest Airlines Inc.,2016-05-01,"Denver, CO","Chicago, IL","Salt Lake City, UT","Minneapolis, MN","San Francisco, CA"
1145,SkyWest Airlines Inc.,2016-06-01,"Denver, CO","Chicago, IL","Salt Lake City, UT","Minneapolis, MN","San Francisco, CA"
1146,SkyWest Airlines Inc.,2016-07-01,"Denver, CO","Chicago, IL","Salt Lake City, UT","Minneapolis, MN","San Francisco, CA"
1147,SkyWest Airlines Inc.,2016-08-01,"Denver, CO","Chicago, IL","Salt Lake City, UT","Minneapolis, MN","San Francisco, CA"
1148,SkyWest Airlines Inc.,2016-09-01,"Denver, CO","Chicago, IL","Salt Lake City, UT","Minneapolis, MN","San Francisco, CA"
1149,SkyWest Airlines Inc.,2016-10-01,"Denver, CO","Chicago, IL","Salt Lake City, UT","Minneapolis, MN","San Francisco, CA"
1150,SkyWest Airlines Inc.,2016-11-01,"Chicago, IL","Denver, CO","Salt Lake City, UT","Minneapolis, MN","Detroit, MI"
1151,SkyWest Airlines Inc.,2016-12-01,"Chicago, IL","Denver, CO","Salt Lake City, UT","Minneapolis, MN","San Francisco, CA"
1152,SkyWest Airlines Inc.,2017-01-01,"Chicago, IL","Denver, CO","Salt Lake City, UT","Minneapolis, MN","San Francisco, CA"
1153,SkyWest Airlines Inc.,2017-02-01,"Chicago, IL","Denver, CO","Salt Lake City, UT","Detroit, MI","Minneapolis, MN"
1154,SkyWest Airlines Inc.,2017-03-01,"Chicago, IL","Denver, CO","Salt Lake City, UT","Minneapolis, MN","Detroit, MI"
1155,SkyWest Airlines Inc.,2017-04-01,"Chicago, IL","Denver, CO","Salt Lake City, UT","Minneapolis, MN","San Francisco, CA"
1156,SkyWest Airlines Inc.,2017-05-01,"Chicago, IL","Denver, CO","Minneapolis, MN","Salt Lake City, UT","Detroit, MI"
1157,SkyWest Airlines Inc.,2017-06-01,"Chicago, IL","Denver, CO","Salt Lake City, UT","Minneapolis, MN","Detroit, MI"
1158,SkyWest Airlines Inc.,2017-07-01,"Chicago, IL","Denver, CO","Salt Lake City, UT","Minneapolis, MN","Detroit, MI"
1159,SkyWest Airlines Inc.,2017-08-01,"Chicago, IL","Denver, CO","Minneapolis, MN","Salt Lake City, UT","Detroit, MI"
1160,SkyWest Airlines Inc.,2017-09-01,"Chicago, IL","Denver, CO","Minneapolis, MN","Detroit, MI","Salt Lake City, UT"
1161,SkyWest Airlines Inc.,2017-10-01,"Chicago, IL","Denver, CO","Minneapolis, MN","Salt Lake City, UT","Detroit, MI"
1162,SkyWest Airlines Inc.,2017-11-01,"Chicago, IL","Denver, CO","Minneapolis, MN","Salt Lake City, UT","Detroit, MI"
1163,SkyWest Airlines Inc.,2017-12-01,"Chicago, IL","Denver, CO","Salt Lake City, UT","Minneapolis, MN","Detroit, MI"
1164,SkyWest Airlines Inc.,2018-01-01,"Chicago, IL","Minneapolis, MN","Denver, CO","Salt Lake City, UT","Detroit, MI"
1165,SkyWest Airlines Inc.,2018-02-01,"Chicago, IL","Denver, CO","Minneapolis, MN","Salt Lake City, UT","Detroit, MI"
1166,SkyWest Airlines Inc.,2018-03-01,"Chicago, IL","Minneapolis, MN","Denver, CO","Detroit, MI","Salt Lake City, UT"
1167,SkyWest Airlines Inc.,2018-04-01,"Chicago, IL","Denver, CO","Minneapolis, MN","Detroit, MI","Salt Lake City, UT"
1168,SkyWest Airlines Inc.,2018-05-01,"Chicago, IL","Minneapolis, MN","Detroit, MI","Salt Lake City, UT","Denver, CO"
1169,SkyWest Airlines Inc.,2018-06-01,"Chicago, IL","Denver, CO","Minneapolis, MN","Detroit, MI","Salt Lake City, UT"
1170,SkyWest Airlines Inc.,2018-07-01,"Chicago, IL","Denver, CO","Minneapolis, MN","Detroit, MI","Salt Lake City, UT"
1171,SkyWest Airlines Inc.,2018-08-01,"Chicago, IL","Denver, CO","Minneapolis, MN","Salt Lake City, UT","Detroit, MI"
1172,SkyWest Airlines Inc.,2018-09-01,"Chicago, IL","Denver, CO","Detroit, MI","Minneapolis, MN","Salt Lake City, UT"
1173,SkyWest Airlines Inc.,2018-10-01,"Chicago, IL","Denver, CO","Salt Lake City, UT","Minneapolis, MN","Detroit, MI"
1174,SkyWest Airlines Inc.,2018-11-01,"Chicago, IL","Minneapolis, MN","Denver, CO","Detroit, MI","Salt Lake City, UT"
1175,SkyWest Airlines Inc.,2018-12-01,"Chicago, IL","Denver, CO","Minneapolis, MN","Salt Lake City, UT","Detroit, MI"
1176,SkyWest Airlines Inc.,2019-01-01,"Chicago, IL","Denver, CO","Detroit, MI","Minneapolis, MN","Salt Lake City, UT"
1177,SkyWest Airlines Inc.,2019-02-01,"Chicago, IL","Minneapolis, MN","Denver, CO","Detroit, MI","Salt Lake City, UT"
1178,SkyWest Airlines Inc.,2019-03-01,"Chicago, IL","Denver, CO","Minneapolis, MN","Salt Lake City, UT","Detroit, MI"
1179,SkyWest Airlines Inc.,2019-04-01,"Chicago, IL","Denver, CO","Minneapolis, MN","Detroit, MI","Salt Lake City, UT"
1180,SkyWest Airlines Inc.,2019-05-01,"Chicago, IL","Denver, CO","Minneapolis, MN","Detroit, MI","Salt Lake City, UT"
1181,SkyWest Airlines Inc.,2019-06-01,"Chicago, IL","Denver, CO","Minneapolis, MN","Detroit, MI","Salt Lake City, UT"
1182,SkyWest Airlines Inc.,2019-07-01,"Chicago, IL","Denver, CO","Minneapolis, MN","Detroit, MI","Salt Lake City, UT"
1183,SkyWest Airlines Inc.,2019-08-01,"Chicago, IL","Denver, CO","Minneapolis, MN","Detroit, MI","Salt Lake City, UT"
1184,SkyWest Airlines Inc.,2019-09-01,"Chicago, IL","Denver, CO","Minneapolis, MN","Detroit, MI","Salt Lake City, UT"
1185,SkyWest Airlines Inc.,2019-10-01,"Chicago, IL","Denver, CO","Minneapolis, MN","Detroit, MI","Salt Lake City, UT"
1186,SkyWest Airlines Inc.,2019-11-01,"Chicago, IL","Denver, CO","Detroit, MI","Minneapolis, MN","Salt Lake City, UT"
1187,SkyWest Airlines Inc.,2019-12-01,"Chicago, IL","Denver, CO","Minneapolis, MN","Salt Lake City, UT","Detroit, MI"
1188,Southwest Airlines Co.,2014-01-01,"Chicago, IL","Baltimore, MD","Denver, CO","Las Vegas, NV","Houston, TX"
1189,Southwest Airlines Co.,2014-02-01,"Chicago, IL","Denver, CO","Las Vegas, NV","Baltimore, MD","Houston, TX"
1190,Southwest Airlines Co.,2014-03-01,"Chicago, IL","Las Vegas, NV","Denver, CO","Baltimore, MD","Houston, TX"
1191,Southwest Airlines Co.,2014-04-01,"Chicago, IL","Baltimore, MD","Las Vegas, NV","Denver, CO","Houston, TX"
1192,Southwest Airlines Co.,2014-05-01,"Chicago, IL","Las Vegas, NV","Baltimore, MD","Denver, CO","Houston, TX"
1193,Southwest Airlines Co.,2014-06-01,"Chicago, IL","Denver, CO","Baltimore, MD","Las Vegas, NV","Houston, TX"
1194,Southwest Airlines Co.,2014-07-01,"Chicago, IL","Baltimore, MD","Denver, CO","Las Vegas, NV","Houston, TX"
1195,Southwest Airlines Co.,2014-08-01,"Chicago, IL","Denver, CO","Baltimore, MD","Las Vegas, NV","Houston, TX"
1196,Southwest Airlines Co.,2014-09-01,"Chicago, IL","Baltimore, MD","Las Vegas, NV","Denver, CO","Houston, TX"
1197,Southwest Airlines Co.,2014-10-01,"Chicago, IL","Baltimore, MD","Denver, CO","Las Vegas, NV","Houston, TX"
1198,Southwest Airlines Co.,2014-11-01,"Chicago, IL","Baltimore, MD","Denver, CO","Las Vegas, NV","Houston, TX"
1199,Southwest Airlines Co.,2014-12-01,"Chicago, IL","Baltimore, MD","Denver, CO","Las Vegas, NV","Houston, TX"
1200,Southwest Airlines Co.,2015-01-01,"Chicago, IL","Baltimore, MD","Denver, CO","Las Vegas, NV","Houston, TX"
1201,Southwest Airlines Co.,2015-02-01,"Chicago, IL","Baltimore, MD","Las Vegas, NV","Denver, CO","Phoenix, AZ"
1202,Southwest Airlines Co.,2015-03-01,"Chicago, IL","Baltimore, MD","Denver, CO","Las Vegas, NV","Phoenix, AZ"
1203,Southwest Airlines Co.,2015-04-01,"Chicago, IL","Denver, CO","Baltimore, MD","Las Vegas, NV","Houston, TX"
1204,Southwest Airlines Co.,2015-05-01,"Chicago, IL","Baltimore, MD","Denver, CO","Las Vegas, NV","Dallas, TX"
1205,Southwest Airlines Co.,2015-06-01,"Chicago, IL","Baltimore, MD","Denver, CO","Las Vegas, NV","Orlando, FL"
1206,Southwest Airlines Co.,2015-07-01,"Chicago, IL","Baltimore, MD","Denver, CO","Las Vegas, NV","Houston, TX"
1207,Southwest Airlines Co.,2015-08-01,"Chicago, IL","Baltimore, MD","Denver, CO","Las Vegas, NV","Dallas, TX"
1208,Southwest Airlines Co.,2015-09-01,"Chicago, IL","Baltimore, MD","Las Vegas, NV","Dallas, TX","Denver, CO"
1209,Southwest Airlines Co.,2015-10-01,"Baltimore, MD","Chicago, IL","Dallas, TX","Denver, CO","Las Vegas, NV"
1210,Southwest Airlines Co.,2015-11-01,"Baltimore, MD","Chicago, IL","Dallas, TX","Denver, CO","Las Vegas, NV"
1211,Southwest Airlines Co.,2015-12-01,"Chicago, IL","Baltimore, MD","Las Vegas, NV","Dallas, TX","Denver, CO"
1212,Southwest Airlines Co.,2016-01-01,"Baltimore, MD","Denver, CO","Chicago, IL","Las Vegas, NV","Dallas, TX"
1213,Southwest Airlines Co.,2016-02-01,"Las Vegas, NV","Baltimore, MD","Denver, CO","Dallas, TX","Chicago, IL"
1214,Southwest Airlines Co.,2016-03-01,"Dallas, TX","Las Vegas, NV","Baltimore, MD","Denver, CO","Chicago, IL"
1215,Southwest Airlines Co.,2016-04-01,"Las Vegas, NV","Baltimore, MD","Denver, CO","Dallas, TX","Phoenix, AZ"
1216,Southwest Airlines Co.,2016-05-01,"Dallas, TX","Baltimore, MD","Denver, CO","Las Vegas, NV","Chicago, IL"
1217,Southwest Airlines Co.,2016-06-01,"Denver, CO","Baltimore, MD","Las Vegas, NV","Dallas, TX","Chicago, IL"
1218,Southwest Airlines Co.,2016-07-01,"Denver, CO","Chicago, IL","Baltimore, MD","Las Vegas, NV","Dallas, TX"
1219,Southwest Airlines Co.,2016-08-01,"Denver, CO","Baltimore, MD","Las Vegas, NV","Dallas, TX","Chicago, IL"
1220,Southwest Airlines Co.,2016-09-01,"Dallas, TX","Las Vegas, NV","Baltimore, MD","Denver, CO","Phoenix, AZ"
1221,Southwest Airlines Co.,2016-10-01,"Baltimore, MD","Las Vegas, NV","Denver, CO","Dallas, TX","Phoenix, AZ"
1222,Southwest Airlines Co.,2016-11-01,"Baltimore, MD","Denver, CO","Las Vegas, NV","Dallas, TX","Chicago, IL"
1223,Southwest Airlines Co.,2016-12-01,"Baltimore, MD","Denver, CO","Las Vegas, NV","Phoenix, AZ","Dallas, TX"
1224,Southwest Airlines Co.,2017-01-01,"Baltimore, MD","Denver, CO","Las Vegas, NV","Chicago, IL","Dallas, TX"
1225,Southwest Airlines Co.,2017-02-01,"Baltimore, MD","Las Vegas, NV","Denver, CO","Chicago, IL","Phoenix, AZ"
1226,Southwest Airlines Co.,2017-03-01,"Baltimore, MD","Las Vegas, NV","Denver, CO","Phoenix, AZ","Dallas, TX"
1227,Southwest Airlines Co.,2017-04-01,"Baltimore, MD","Denver, CO","Las Vegas, NV","Phoenix, AZ","Chicago, IL"
1228,Southwest Airlines Co.,2017-05-01,"Baltimore, MD","Denver, CO","Chicago, IL","Las Vegas, NV","Dallas, TX"
1229,Southwest Airlines Co.,2017-06-01,"Baltimore, MD","Denver, CO","Chicago, IL","Dallas, TX","Las Vegas, NV"
1230,Southwest Airlines Co.,2017-07-01,"Baltimore, MD","Denver, CO","Las Vegas, NV","Chicago, IL","Dallas, TX"
1231,Southwest Airlines Co.,2017-08-01,"Baltimore, MD","Denver, CO","Dallas, TX","Chicago, IL","Las Vegas, NV"
1232,Southwest Airlines Co.,2017-09-01,"Baltimore, MD","Chicago, IL","Dallas, TX","Phoenix, AZ","Denver, CO"
1233,Southwest Airlines Co.,2017-10-01,"Chicago, IL","Denver, CO","Baltimore, MD","Las Vegas, NV","Phoenix, AZ"
1234,Southwest Airlines Co.,2017-11-01,"Chicago, IL","Baltimore, MD","Denver, CO","Las Vegas, NV","Dallas, TX"
1235,Southwest Airlines Co.,2017-12-01,"Chicago, IL","Denver, CO","Baltimore, MD","Las Vegas, NV","Phoenix, AZ"
1236,Southwest Airlines Co.,2018-01-01,"Chicago, IL","Baltimore, MD","Denver, CO","Las Vegas, NV","Phoenix, AZ"
1237,Southwest Airlines Co.,2018-02-01,"Chicago, IL","Denver, CO","Baltimore, MD","Las Vegas, NV","Dallas, TX"
1238,Southwest Airlines Co.,2018-03-01,"Chicago, IL","Baltimore, MD","Denver, CO","Las Vegas, NV","Phoenix, AZ"
1239,Southwest Airlines Co.,2018-04-01,"Chicago, IL","Baltimore, MD","Denver, CO","Las Vegas, NV","Phoenix, AZ"
1240,Southwest Airlines Co.,2018-05-01,"Baltimore, MD","Denver, CO","Chicago, IL","Las Vegas, NV","Phoenix, AZ"
1241,Southwest Airlines Co.,2018-06-01,"Chicago, IL","Baltimore, MD","Denver, CO","Las Vegas, NV","Phoenix, AZ"
1242,Southwest Airlines Co.,2018-07-01,"Chicago, IL","Denver, CO","Baltimore, MD","Las Vegas, NV","Dallas, TX"
1243,Southwest Airlines Co.,2018-08-01,"Chicago, IL","Denver, CO","Baltimore, MD","Las Vegas, NV","Dallas, TX"
1244,Southwest Airlines Co.,2018-09-01,"Chicago, IL","Baltimore, MD","Denver, CO","Las Vegas, NV","Dallas, TX"
