,UNIQUE_CARRIER_NAME,DATE,TOP1_DEST,TOP_1_DEST_FQ
342,Delta Air Lines Inc.,2018-07-01,"Atlanta, GA",0.16215185043876382
343,Delta Air Lines Inc.,2018-08-01,"Atlanta, GA",0.15581854043392504
344,Delta Air Lines Inc.,2018-09-01,"Atlanta, GA",0.15760640539401602
345,Delta Air Lines Inc.,2018-10-01,"Atlanta, GA",0.15826158261582615
346,Delta Air Lines Inc.,2018-11-01,"Atlanta, GA",0.14511595221363316
347,Delta Air Lines Inc.,2018-12-01,"Atlanta, GA",0.15597982708933716
348,Delta Air Lines Inc.,2019-01-01,"Atlanta, GA",0.15663551401869158
349,Delta Air Lines Inc.,2019-02-01,"Atlanta, GA",0.15935334872979215
350,Delta Air Lines Inc.,2019-03-01,"Atlanta, GA",0.16311216429699843
351,Delta Air Lines Inc.,2019-04-01,"Atlanta, GA",0.16044042469524183
352,Delta Air Lines Inc.,2019-05-01,"Atlanta, GA",0.15925589836660617
353,Delta Air Lines Inc.,2019-06-01,"Atlanta, GA",0.15949820788530467
354,Delta Air Lines Inc.,2019-07-01,"Atlanta, GA",0.14942980731419583
355,Delta Air Lines Inc.,2019-08-01,"Atlanta, GA",0.1482590789966305
356,Delta Air Lines Inc.,2019-09-01,"Atlanta, GA",0.16791354945968412
357,Delta Air Lines Inc.,2019-10-01,"Atlanta, GA",0.1507120253164557
358,Delta Air Lines Inc.,2019-11-01,"Atlanta, GA",0.14495952906548934
359,Delta Air Lines Inc.,2019-12-01,"Atlanta, GA",0.15776081424936386
360,Endeavor Air Inc.,2014-01-01,"Detroit, MI",0.13559322033898305
361,Endeavor Air Inc.,2014-02-01,"Detroit, MI",0.13793103448275862
362,Endeavor Air Inc.,2014-03-01,"Detroit, MI",0.1381011097410604
363,Endeavor Air Inc.,2014-04-01,"Detroit, MI",0.1562021439509954
364,Endeavor Air Inc.,2014-05-01,"Detroit, MI",0.15459610027855153
365,Endeavor Air Inc.,2014-06-01,"Detroit, MI",0.1527777777777778
366,Endeavor Air Inc.,2014-07-01,"Detroit, MI",0.15193370165745856
367,Endeavor Air Inc.,2014-08-01,"Detroit, MI",0.15114709851551958
368,Endeavor Air Inc.,2014-09-01,"Detroit, MI",0.18154761904761904
369,Endeavor Air Inc.,2014-10-01,"Detroit, MI",0.17405063291139242
370,Endeavor Air Inc.,2014-11-01,"Detroit, MI",0.16302765647743814
371,Endeavor Air Inc.,2014-12-01,"Detroit, MI",0.15741935483870967
372,Endeavor Air Inc.,2015-01-01,"Detroit, MI",0.14647137150466044
373,Endeavor Air Inc.,2015-02-01,"Detroit, MI",0.16483516483516483
374,Endeavor Air Inc.,2015-03-01,"Detroit, MI",0.18064516129032257
375,Endeavor Air Inc.,2015-04-01,"Detroit, MI",0.1640625
376,Endeavor Air Inc.,2015-05-01,"Detroit, MI",0.18016528925619835
377,Endeavor Air Inc.,2015-06-01,"Detroit, MI",0.1752411575562701
378,Endeavor Air Inc.,2015-07-01,"Detroit, MI",0.16775244299674266
379,Endeavor Air Inc.,2015-08-01,"Detroit, MI",0.15867768595041323
380,Endeavor Air Inc.,2015-09-01,"Detroit, MI",0.1813186813186813
381,Endeavor Air Inc.,2015-10-01,"Detroit, MI",0.19798657718120805
382,Endeavor Air Inc.,2015-11-01,"Detroit, MI",0.18996415770609318
383,Endeavor Air Inc.,2015-12-01,"Detroit, MI",0.15482954545454544
384,Endeavor Air Inc.,2016-01-01,"Detroit, MI",0.16569767441860464
385,Endeavor Air Inc.,2016-02-01,"Detroit, MI",0.17784711388455537
386,Endeavor Air Inc.,2016-03-01,"Detroit, MI",0.1784452296819788
387,Endeavor Air Inc.,2016-04-01,"Detroit, MI",0.17739403453689168
388,Endeavor Air Inc.,2016-05-01,"Detroit, MI",0.18618042226487524
389,Endeavor Air Inc.,2016-06-01,"Detroit, MI",0.15527950310559005
390,Endeavor Air Inc.,2016-07-01,"Detroit, MI",0.15555555555555556
391,Endeavor Air Inc.,2016-08-01,"Detroit, MI",0.1488
392,Endeavor Air Inc.,2016-09-01,"Detroit, MI",0.16808149405772496
393,Endeavor Air Inc.,2016-10-01,"New York, NY",0.17590822179732313
394,Endeavor Air Inc.,2016-11-01,"New York, NY",0.15024232633279483
395,Endeavor Air Inc.,2016-12-01,"Detroit, MI",0.14832535885167464
396,Endeavor Air Inc.,2017-01-01,"Detroit, MI",0.15251798561151078
397,Endeavor Air Inc.,2017-02-01,"Detroit, MI",0.1539708265802269
398,Endeavor Air Inc.,2017-03-01,"New York, NY",0.14378029079159935
399,Endeavor Air Inc.,2017-04-01,"New York, NY",0.14720812182741116
400,Endeavor Air Inc.,2017-05-01,"New York, NY",0.14586994727592267
401,Endeavor Air Inc.,2017-06-01,"New York, NY",0.13361462728551335
402,Endeavor Air Inc.,2017-07-01,"New York, NY",0.14779874213836477
403,Endeavor Air Inc.,2017-08-01,"New York, NY",0.1357142857142857
404,Endeavor Air Inc.,2017-09-01,"New York, NY",0.1544256120527307
405,Endeavor Air Inc.,2017-10-01,"New York, NY",0.14814814814814814
406,Endeavor Air Inc.,2017-11-01,"New York, NY",0.14165261382799327
407,Endeavor Air Inc.,2017-12-01,"New York, NY",0.12223858615611193
408,Endeavor Air Inc.,2018-01-01,"New York, NY",0.13423831070889894
409,Endeavor Air Inc.,2018-02-01,"New York, NY",0.12975778546712802
410,Endeavor Air Inc.,2018-03-01,"New York, NY",0.13667820069204153
411,Endeavor Air Inc.,2018-04-01,"New York, NY",0.15220949263502456
412,Endeavor Air Inc.,2018-05-01,"New York, NY",0.1617391304347826
413,Endeavor Air Inc.,2018-06-01,"New York, NY",0.14324324324324325
414,Endeavor Air Inc.,2018-07-01,"New York, NY",0.16506410256410256
415,Endeavor Air Inc.,2018-08-01,"New York, NY",0.19230769230769232
416,Endeavor Air Inc.,2018-09-01,"New York, NY",0.1641509433962264
417,Endeavor Air Inc.,2018-10-01,"New York, NY",0.16221374045801526
418,Endeavor Air Inc.,2018-11-01,"New York, NY",0.14521452145214522
419,Endeavor Air Inc.,2018-12-01,"Atlanta, GA",0.1487603305785124
420,Endeavor Air Inc.,2019-01-01,"Atlanta, GA",0.14461538461538462
421,Endeavor Air Inc.,2019-02-01,"New York, NY",0.15757575757575756
422,Endeavor Air Inc.,2019-03-01,"New York, NY",0.14038128249566725
423,Endeavor Air Inc.,2019-04-01,"New York, NY",0.16607773851590105
424,Endeavor Air Inc.,2019-05-01,"New York, NY",0.14078674948240166
425,Endeavor Air Inc.,2019-06-01,"Atlanta, GA",0.1422087745839637
426,Endeavor Air Inc.,2019-07-01,"Atlanta, GA",0.15232974910394265
427,Endeavor Air Inc.,2019-08-01,"New York, NY",0.146875
428,Endeavor Air Inc.,2019-09-01,"New York, NY",0.16423357664233576
429,Endeavor Air Inc.,2019-10-01,"New York, NY",0.16477272727272727
430,Endeavor Air Inc.,2019-11-01,"New York, NY",0.16613418530351437
431,Endeavor Air Inc.,2019-12-01,"New York, NY",0.15151515151515152
432,Envoy Air,2014-01-01,"Dallas/Fort Worth, TX",0.18241469816272965
433,Envoy Air,2014-02-01,"Dallas/Fort Worth, TX",0.18407310704960836
434,Envoy Air,2014-03-01,"Dallas/Fort Worth, TX",0.18007662835249041
435,Envoy Air,2014-04-01,"Dallas/Fort Worth, TX",0.17935483870967742
436,Envoy Air,2014-05-01,"Dallas/Fort Worth, TX",0.1690307328605201
437,Envoy Air,2014-06-01,"Dallas/Fort Worth, TX",0.1733490566037736
438,Envoy Air,2014-07-01,"Dallas/Fort Worth, TX",0.19623655913978494
439,Envoy Air,2014-08-01,"Dallas/Fort Worth, TX",0.18688118811881188
440,Envoy Air,2014-09-01,"Dallas/Fort Worth, TX",0.20132450331125828
441,Envoy Air,2014-10-01,"Dallas/Fort Worth, TX",0.20291777188328913
442,Envoy Air,2014-11-01,"Dallas/Fort Worth, TX",0.2056451612903226
443,Envoy Air,2014-12-01,"Dallas/Fort Worth, TX",0.22448979591836735
444,Envoy Air,2015-01-01,"Dallas/Fort Worth, TX",0.21279761904761904
445,Envoy Air,2015-02-01,"Dallas/Fort Worth, TX",0.21407185628742514
446,Envoy Air,2015-03-01,"Dallas/Fort Worth, TX",0.22038980509745126
447,Envoy Air,2015-04-01,"Dallas/Fort Worth, TX",0.20795107033639143
448,Envoy Air,2015-05-01,"Dallas/Fort Worth, TX",0.20535714285714285
449,Envoy Air,2015-06-01,"Dallas/Fort Worth, TX",0.19799139167862267
450,Envoy Air,2015-07-01,"Chicago, IL",0.2084006462035541
451,Envoy Air,2015-08-01,"Chicago, IL",0.20793650793650795
452,Envoy Air,2015-09-01,"Chicago, IL",0.21906354515050167
453,Envoy Air,2015-10-01,"Chicago, IL",0.22547332185886404
454,Envoy Air,2015-11-01,"Chicago, IL",0.23255813953488372
455,Envoy Air,2015-12-01,"Chicago, IL",0.22512234910277323
456,Envoy Air,2016-01-01,"Chicago, IL",0.2532347504621072
457,Envoy Air,2016-02-01,"Chicago, IL",0.24798387096774194
458,Envoy Air,2016-03-01,"Chicago, IL",0.23605947955390336
459,Envoy Air,2016-04-01,"Chicago, IL",0.2597173144876325
460,Envoy Air,2016-05-01,"Chicago, IL",0.22413793103448276
461,Envoy Air,2016-06-01,"Chicago, IL",0.21368715083798884
462,Envoy Air,2016-07-01,"Chicago, IL",0.2207977207977208
463,Envoy Air,2016-08-01,"Chicago, IL",0.21199442119944212
464,Envoy Air,2016-09-01,"Chicago, IL",0.24121405750798722
465,Envoy Air,2016-10-01,"Chicago, IL",0.23390894819466249
466,Envoy Air,2016-11-01,"Chicago, IL",0.23668639053254437
467,Envoy Air,2016-12-01,"Chicago, IL",0.23242467718794835
468,Envoy Air,2017-01-01,"Chicago, IL",0.21060171919770773
469,Envoy Air,2017-02-01,"Chicago, IL",0.22719734660033167
470,Envoy Air,2017-03-01,"Dallas/Fort Worth, TX",0.20980392156862746
471,Envoy Air,2017-04-01,"Dallas/Fort Worth, TX",0.20411985018726592
472,Envoy Air,2017-05-01,"Dallas/Fort Worth, TX",0.19027484143763213
473,Envoy Air,2017-06-01,"Chicago, IL",0.17154811715481172
474,Envoy Air,2017-07-01,"Chicago, IL",0.16955684007707128
475,Envoy Air,2017-08-01,"Dallas/Fort Worth, TX",0.1930116472545757
476,Envoy Air,2017-09-01,"Chicago, IL",0.2164750957854406
477,Envoy Air,2017-10-01,"Chicago, IL",0.22846441947565543
478,Envoy Air,2017-11-01,"Chicago, IL",0.2
479,Envoy Air,2017-12-01,"Dallas/Fort Worth, TX",0.20251177394034536
480,Envoy Air,2018-01-01,"Dallas/Fort Worth, TX",0.19322990126939352
481,Envoy Air,2018-02-01,"Chicago, IL",0.17189835575485798
482,Envoy Air,2018-03-01,"Dallas/Fort Worth, TX",0.1889400921658986
483,Envoy Air,2018-04-01,"Chicago, IL",0.17797695262483995
484,Envoy Air,2018-05-01,"Dallas/Fort Worth, TX",0.164021164021164
485,Envoy Air,2018-06-01,"Chicago, IL",0.16343825665859565
486,Envoy Air,2018-07-01,"Chicago, IL",0.17280453257790368
487,Envoy Air,2018-08-01,"Chicago, IL",0.20166898470097358
488,Envoy Air,2018-09-01,"Chicago, IL",0.19395866454689983
489,Envoy Air,2018-10-01,"Chicago, IL",0.1834862385321101
490,Envoy Air,2018-11-01,"Chicago, IL",0.17841079460269865
491,Envoy Air,2018-12-01,"Chicago, IL",0.17956204379562044
492,Envoy Air,2019-01-01,"Chicago, IL",0.1871069182389937
493,Envoy Air,2019-02-01,"Chicago, IL",0.17530487804878048
494,Envoy Air,2019-03-01,"Chicago, IL",0.18807339449541285
495,Envoy Air,2019-04-01,"Chicago, IL",0.17877906976744187
496,Envoy Air,2019-05-01,"Chicago, IL",0.1836734693877551
497,Envoy Air,2019-06-01,"Chicago, IL",0.17883211678832117
498,Envoy Air,2019-07-01,"Chicago, IL",0.19875
499,Envoy Air,2019-08-01,"Chicago, IL",0.1929611650485437
500,Envoy Air,2019-09-01,"Chicago, IL",0.21223470661672908
501,Envoy Air,2019-10-01,"Chicago, IL",0.21303258145363407
502,Envoy Air,2019-11-01,"Chicago, IL",0.21166032953105196
503,Envoy Air,2019-12-01,"Chicago, IL",0.18770226537216828
504,ExpressJet Airlines LLC,2014-01-01,"Atlanta, GA",0.10709253170502583
505,ExpressJet Airlines LLC,2014-02-01,"Atlanta, GA",0.09398099260823653
506,ExpressJet Airlines LLC,2014-03-01,"Atlanta, GA",0.1045016077170418
507,ExpressJet Airlines LLC,2014-04-01,"Atlanta, GA",0.10987172336865589
508,ExpressJet Airlines LLC,2014-05-01,"Atlanta, GA",0.09309462915601023
509,ExpressJet Airlines LLC,2014-06-01,"Atlanta, GA",0.10100526567735758
510,ExpressJet Airlines LLC,2014-07-01,"Atlanta, GA",0.09922480620155039
511,ExpressJet Airlines LLC,2014-08-01,"Atlanta, GA",0.09662576687116564
512,ExpressJet Airlines LLC,2014-09-01,"Atlanta, GA",0.09702660406885759
513,ExpressJet Airlines LLC,2014-10-01,"Atlanta, GA",0.10376213592233009
514,ExpressJet Airlines LLC,2014-11-01,"Atlanta, GA",0.10365135453474676
515,ExpressJet Airlines LLC,2014-12-01,"Atlanta, GA",0.11587982832618025
516,ExpressJet Airlines LLC,2015-01-01,"Atlanta, GA",0.10909090909090909
517,ExpressJet Airlines LLC,2015-02-01,"Atlanta, GA",0.10016330974414807
518,ExpressJet Airlines LLC,2015-03-01,"Atlanta, GA",0.10240626748740907
519,ExpressJet Airlines LLC,2015-04-01,"Atlanta, GA",0.10648648648648648
520,ExpressJet Airlines LLC,2015-05-01,"Atlanta, GA",0.102475532527346
521,ExpressJet Airlines LLC,2015-06-01,"Atlanta, GA",0.10102095647501344
522,ExpressJet Airlines LLC,2015-07-01,"Atlanta, GA",0.10026212319790301
523,ExpressJet Airlines LLC,2015-08-01,"Atlanta, GA",0.10550458715596331
524,ExpressJet Airlines LLC,2015-09-01,"Atlanta, GA",0.1125
525,ExpressJet Airlines LLC,2015-10-01,"Atlanta, GA",0.1160337552742616
526,ExpressJet Airlines LLC,2015-11-01,"Atlanta, GA",0.09786130913804278
527,ExpressJet Airlines LLC,2015-12-01,"Atlanta, GA",0.12220205686630368
528,ExpressJet Airlines LLC,2016-01-01,"Atlanta, GA",0.12389380530973451
529,ExpressJet Airlines LLC,2016-02-01,"Atlanta, GA",0.1099312929419113
530,ExpressJet Airlines LLC,2016-03-01,"Atlanta, GA",0.11522633744855967
531,ExpressJet Airlines LLC,2016-04-01,"Atlanta, GA",0.11333333333333333
532,ExpressJet Airlines LLC,2016-05-01,"Atlanta, GA",0.11028867505551443
533,ExpressJet Airlines LLC,2016-06-01,"Atlanta, GA",0.10663360198388097
534,ExpressJet Airlines LLC,2016-07-01,"Atlanta, GA",0.09523809523809523
535,ExpressJet Airlines LLC,2016-08-01,"Atlanta, GA",0.10075566750629723
536,ExpressJet Airlines LLC,2016-09-01,"Atlanta, GA",0.10542168674698796
537,ExpressJet Airlines LLC,2016-10-01,"Atlanta, GA",0.1125984251968504
538,ExpressJet Airlines LLC,2016-11-01,"Atlanta, GA",0.10277777777777777
539,ExpressJet Airlines LLC,2016-12-01,"Atlanta, GA",0.12253829321663019
540,ExpressJet Airlines LLC,2017-01-01,"Atlanta, GA",0.13189269746646795
541,ExpressJet Airlines LLC,2017-02-01,"Atlanta, GA",0.11307692307692307
542,ExpressJet Airlines LLC,2017-03-01,"Atlanta, GA",0.1204460966542751
543,ExpressJet Airlines LLC,2017-04-01,"Atlanta, GA",0.11532125205930807
544,ExpressJet Airlines LLC,2017-05-01,"Atlanta, GA",0.10902591599642537
545,ExpressJet Airlines LLC,2017-06-01,"Atlanta, GA",0.1237928007023705
546,ExpressJet Airlines LLC,2017-07-01,"Atlanta, GA",0.12168344007319305
547,ExpressJet Airlines LLC,2017-08-01,"Atlanta, GA",0.1163604549431321
548,ExpressJet Airlines LLC,2017-09-01,"Atlanta, GA",0.11902113459399333
549,ExpressJet Airlines LLC,2017-10-01,"Atlanta, GA",0.10820451843043995
550,ExpressJet Airlines LLC,2017-11-01,"Atlanta, GA",0.10906701708278581
551,ExpressJet Airlines LLC,2017-12-01,"Atlanta, GA",0.11477411477411477
552,ExpressJet Airlines LLC,2018-01-01,"Houston, TX",0.1048951048951049
553,ExpressJet Airlines LLC,2018-02-01,"Houston, TX",0.11772486772486772
554,ExpressJet Airlines LLC,2018-03-01,"Houston, TX",0.1220159151193634
555,ExpressJet Airlines LLC,2018-04-01,"Houston, TX",0.12557427258805512
556,ExpressJet Airlines LLC,2018-05-01,"Houston, TX",0.13218390804597702
557,ExpressJet Airlines LLC,2018-06-01,"Houston, TX",0.13195548489666137
558,ExpressJet Airlines LLC,2018-07-01,"Houston, TX",0.1471698113207547
559,ExpressJet Airlines LLC,2018-08-01,"Houston, TX",0.14583333333333334
560,ExpressJet Airlines LLC,2018-09-01,"Houston, TX",0.15587044534412955
561,ExpressJet Airlines LLC,2018-10-01,"Houston, TX",0.1393939393939394
562,ExpressJet Airlines LLC,2018-11-01,"Chicago, IL",0.13092979127134724
563,ExpressJet Airlines LLC,2018-12-01,"Chicago, IL",0.1693548387096774
564,ExpressJet Airlines LLC,2019-01-01,"Chicago, IL",0.15025906735751296
565,ExpressJet Airlines LLC,2019-02-01,"Chicago, IL",0.16029143897996356
566,ExpressJet Airlines LLC,2019-03-01,"Chicago, IL",0.17782026768642448
567,ExpressJet Airlines LLC,2019-04-01,"Houston, TX",0.1759465478841871
568,ExpressJet Airlines LLC,2019-05-01,"Houston, TX",0.1928374655647383
569,ExpressJet Airlines LLC,2019-06-01,"Houston, TX",0.16820276497695852
570,ExpressJet Airlines LLC,2019-07-01,"Houston, TX",0.2025974025974026
571,ExpressJet Airlines LLC,2019-08-01,"Houston, TX",0.1797979797979798
572,ExpressJet Airlines LLC,2019-09-01,"Houston, TX",0.18575063613231552
573,ExpressJet Airlines LLC,2019-10-01,"Chicago, IL",0.19158878504672897
574,ExpressJet Airlines LLC,2019-11-01,"Houston, TX",0.18387909319899245
575,ExpressJet Airlines LLC,2019-12-01,"Chicago, IL",0.1871559633027523
576,Frontier Airlines Inc.,2014-01-01,"Denver, CO",0.4010152284263959
577,Frontier Airlines Inc.,2014-02-01,"Denver, CO",0.3879781420765027
578,Frontier Airlines Inc.,2014-03-01,"Denver, CO",0.38974358974358975
579,Frontier Airlines Inc.,2014-04-01,"Denver, CO",0.3951219512195122
580,Frontier Airlines Inc.,2014-05-01,"Denver, CO",0.38495575221238937
581,Frontier Airlines Inc.,2014-06-01,"Denver, CO",0.35074626865671643
582,Frontier Airlines Inc.,2014-07-01,"Denver, CO",0.3426294820717131
583,Frontier Airlines Inc.,2014-08-01,"Denver, CO",0.3170731707317073
584,Frontier Airlines Inc.,2014-09-01,"Denver, CO",0.26865671641791045
585,Frontier Airlines Inc.,2014-10-01,"Denver, CO",0.27167630057803466
586,Frontier Airlines Inc.,2014-11-01,"Denver, CO",0.25663716814159293
587,Frontier Airlines Inc.,2014-12-01,"Denver, CO",0.22872340425531915
588,Frontier Airlines Inc.,2015-01-01,"Denver, CO",0.2292817679558011
589,Frontier Airlines Inc.,2015-02-01,"Denver, CO",0.21739130434782608
590,Frontier Airlines Inc.,2015-03-01,"Denver, CO",0.21543408360128619
591,Frontier Airlines Inc.,2015-04-01,"Denver, CO",0.19827586206896552
592,Frontier Airlines Inc.,2015-05-01,"Denver, CO",0.21839080459770116
593,Frontier Airlines Inc.,2015-06-01,"Denver, CO",0.21942446043165467
594,Frontier Airlines Inc.,2015-07-01,"Denver, CO",0.23843416370106763
595,Frontier Airlines Inc.,2015-08-01,"Denver, CO",0.2195945945945946
596,Frontier Airlines Inc.,2015-09-01,"Denver, CO",0.2265625
597,Frontier Airlines Inc.,2015-10-01,"Denver, CO",0.2073170731707317
598,Frontier Airlines Inc.,2015-11-01,"Denver, CO",0.2392857142857143
599,Frontier Airlines Inc.,2015-12-01,"Denver, CO",0.23202614379084968
600,Frontier Airlines Inc.,2016-01-01,"Denver, CO",0.2129032258064516
601,Frontier Airlines Inc.,2016-02-01,"Denver, CO",0.23255813953488372
602,Frontier Airlines Inc.,2016-03-01,"Denver, CO",0.24066390041493776
603,Frontier Airlines Inc.,2016-04-01,"Denver, CO",0.171990171990172
604,Frontier Airlines Inc.,2016-05-01,"Denver, CO",0.1782178217821782
605,Frontier Airlines Inc.,2016-06-01,"Denver, CO",0.1784037558685446
606,Frontier Airlines Inc.,2016-07-01,"Denver, CO",0.1824175824175824
607,Frontier Airlines Inc.,2016-08-01,"Denver, CO",0.18376068376068377
608,Frontier Airlines Inc.,2016-09-01,"Denver, CO",0.1797752808988764
609,Frontier Airlines Inc.,2016-10-01,"Denver, CO",0.18689788053949905
610,Frontier Airlines Inc.,2016-11-01,"Denver, CO",0.2125340599455041
611,Frontier Airlines Inc.,2016-12-01,"Denver, CO",0.21204188481675393
612,Frontier Airlines Inc.,2017-01-01,"Denver, CO",0.19951923076923078
613,Frontier Airlines Inc.,2017-02-01,"Denver, CO",0.17994858611825193
614,Frontier Airlines Inc.,2017-03-01,"Denver, CO",0.17724867724867724
615,Frontier Airlines Inc.,2017-04-01,"Denver, CO",0.1693121693121693
616,Frontier Airlines Inc.,2017-05-01,"Denver, CO",0.1957040572792363
617,Frontier Airlines Inc.,2017-06-01,"Denver, CO",0.19310344827586207
618,Frontier Airlines Inc.,2017-07-01,"Denver, CO",0.18414918414918416
619,Frontier Airlines Inc.,2017-08-01,"Denver, CO",0.1857451403887689
620,Frontier Airlines Inc.,2017-09-01,"Denver, CO",0.18701298701298702
621,Frontier Airlines Inc.,2017-10-01,"Denver, CO",0.16723549488054607
622,Frontier Airlines Inc.,2017-11-01,"Denver, CO",0.18687872763419483
623,Frontier Airlines Inc.,2017-12-01,"Denver, CO",0.15806988352745424
624,Frontier Airlines Inc.,2018-01-01,"Denver, CO",0.1431297709923664
625,Frontier Airlines Inc.,2018-02-01,"Denver, CO",0.15384615384615385
626,Frontier Airlines Inc.,2018-03-01,"Denver, CO",0.1673469387755102
627,Frontier Airlines Inc.,2018-04-01,"Denver, CO",0.15209580838323353
628,Frontier Airlines Inc.,2018-05-01,"Denver, CO",0.16666666666666666
629,Frontier Airlines Inc.,2018-06-01,"Denver, CO",0.16835699797160245
630,Frontier Airlines Inc.,2018-07-01,"Denver, CO",0.1708984375
631,Frontier Airlines Inc.,2018-08-01,"Denver, CO",0.15822291504286828
632,Frontier Airlines Inc.,2018-09-01,"Denver, CO",0.17128027681660898
633,Frontier Airlines Inc.,2018-10-01,"Denver, CO",0.16449086161879894
634,Frontier Airlines Inc.,2018-11-01,"Denver, CO",0.16118935837245696
635,Frontier Airlines Inc.,2018-12-01,"Denver, CO",0.16100178890876565
636,Frontier Airlines Inc.,2019-01-01,"Denver, CO",0.17726051924798567
637,Frontier Airlines Inc.,2019-02-01,"Denver, CO",0.16955684007707128
638,Frontier Airlines Inc.,2019-03-01,"Denver, CO",0.17794253938832252
639,Frontier Airlines Inc.,2019-04-01,"Denver, CO",0.17491749174917492
640,Frontier Airlines Inc.,2019-05-01,"Denver, CO",0.1810207336523126
641,Frontier Airlines Inc.,2019-06-01,"Denver, CO",0.1823248407643312
642,Frontier Airlines Inc.,2019-07-01,"Denver, CO",0.17824074074074073
643,Frontier Airlines Inc.,2019-08-01,"Denver, CO",0.18615040953090098
644,Frontier Airlines Inc.,2019-09-01,"Denver, CO",0.1904059040590406
645,Frontier Airlines Inc.,2019-10-01,"Denver, CO",0.1852695520121488
646,Frontier Airlines Inc.,2019-11-01,"Denver, CO",0.15907673112913287
647,Frontier Airlines Inc.,2019-12-01,"Denver, CO",0.1417624521072797
648,GoJet Airlines LLC d/b/a United Express,2014-01-01,"New York, NY",0.14885496183206107
649,GoJet Airlines LLC d/b/a United Express,2014-02-01,"New York, NY",0.15357142857142858
650,GoJet Airlines LLC d/b/a United Express,2014-03-01,"New York, NY",0.13793103448275862
651,GoJet Airlines LLC d/b/a United Express,2014-04-01,"New York, NY",0.17937219730941703
652,GoJet Airlines LLC d/b/a United Express,2014-05-01,"Chicago, IL",0.13553113553113552
653,GoJet Airlines LLC d/b/a United Express,2014-06-01,"Chicago, IL",0.13442622950819672
654,GoJet Airlines LLC d/b/a United Express,2014-07-01,"New York, NY",0.1387900355871886
655,GoJet Airlines LLC d/b/a United Express,2014-08-01,"Chicago, IL",0.1299638989169675
656,GoJet Airlines LLC d/b/a United Express,2014-09-01,"Chicago, IL",0.1541501976284585
657,GoJet Airlines LLC d/b/a United Express,2014-10-01,"Chicago, IL",0.16336633663366337
658,GoJet Airlines LLC d/b/a United Express,2014-11-01,"Chicago, IL",0.17370892018779344
659,GoJet Airlines LLC d/b/a United Express,2014-12-01,"New York, NY",0.1821705426356589
660,GoJet Airlines LLC d/b/a United Express,2015-01-01,"Chicago, IL",0.16740088105726872
661,GoJet Airlines LLC d/b/a United Express,2015-02-01,"Chicago, IL",0.14559386973180077
662,GoJet Airlines LLC d/b/a United Express,2015-03-01,"Chicago, IL",0.17391304347826086
663,GoJet Airlines LLC d/b/a United Express,2015-04-01,"Chicago, IL",0.14979757085020243
664,GoJet Airlines LLC d/b/a United Express,2015-05-01,"Chicago, IL",0.1848341232227488
665,GoJet Airlines LLC d/b/a United Express,2015-06-01,"Chicago, IL",0.171875
666,GoJet Airlines LLC d/b/a United Express,2015-07-01,"Chicago, IL",0.17279411764705882
667,GoJet Airlines LLC d/b/a United Express,2015-08-01,"Chicago, IL",0.15204678362573099
668,GoJet Airlines LLC d/b/a United Express,2015-09-01,"New York, NY",0.17704918032786884
669,GoJet Airlines LLC d/b/a United Express,2015-10-01,"New York, NY",0.1875
670,GoJet Airlines LLC d/b/a United Express,2015-11-01,"New York, NY",0.18495297805642633
671,GoJet Airlines LLC d/b/a United Express,2015-12-01,"New York, NY",0.19679633867276888
672,GoJet Airlines LLC d/b/a United Express,2016-01-01,"New York, NY",0.20098039215686275
673,GoJet Airlines LLC d/b/a United Express,2016-02-01,"New York, NY",0.20155038759689922
674,GoJet Airlines LLC d/b/a United Express,2016-03-01,"New York, NY",0.17525773195876287
675,GoJet Airlines LLC d/b/a United Express,2016-04-01,"New York, NY",0.17613636363636365
676,GoJet Airlines LLC d/b/a United Express,2016-05-01,"New York, NY",0.1540785498489426
677,GoJet Airlines LLC d/b/a United Express,2016-06-01,"New York, NY",0.1280193236714976
678,GoJet Airlines LLC d/b/a United Express,2016-07-01,"New York, NY",0.12045454545454545
679,GoJet Airlines LLC d/b/a United Express,2016-08-01,"New York, NY",0.12293144208037825
680,GoJet Airlines LLC d/b/a United Express,2016-09-01,"Chicago, IL",0.1382636655948553
681,GoJet Airlines LLC d/b/a United Express,2016-10-01,"Chicago, IL",0.13864306784660768
682,GoJet Airlines LLC d/b/a United Express,2016-11-01,"Detroit, MI",0.1339712918660287
683,GoJet Airlines LLC d/b/a United Express,2016-12-01,"Detroit, MI",0.14418604651162792
684,GoJet Airlines LLC d/b/a United Express,2017-01-01,"Detroit, MI",0.1641025641025641
685,GoJet Airlines LLC d/b/a United Express,2017-02-01,"Chicago, IL",0.13920454545454544
686,GoJet Airlines LLC d/b/a United Express,2017-03-01,"Detroit, MI",0.1466992665036675
687,GoJet Airlines LLC d/b/a United Express,2017-04-01,"Chicago, IL",0.1400560224089636
688,GoJet Airlines LLC d/b/a United Express,2017-05-01,"Detroit, MI",0.1377245508982036
689,GoJet Airlines LLC d/b/a United Express,2017-06-01,"Detroit, MI",0.15841584158415842
690,GoJet Airlines LLC d/b/a United Express,2017-07-01,"Detroit, MI",0.14242424242424243
691,GoJet Airlines LLC d/b/a United Express,2017-08-01,"Detroit, MI",0.16331658291457288
692,GoJet Airlines LLC d/b/a United Express,2017-09-01,"Detroit, MI",0.1711229946524064
