,UNIQUE_CARRIER_NAME,DATE,DG_1,DG_2,DG_3,DG_4,DG_5
348,Delta Air Lines Inc.,2019-01-01,0.272,0.359,0.173,0.117,0.052
349,Delta Air Lines Inc.,2019-02-01,0.29,0.365,0.155,0.12,0.048
350,Delta Air Lines Inc.,2019-03-01,0.291,0.354,0.168,0.118,0.046
351,Delta Air Lines Inc.,2019-04-01,0.316,0.349,0.162,0.103,0.048
352,Delta Air Lines Inc.,2019-05-01,0.315,0.351,0.154,0.11,0.047
353,Delta Air Lines Inc.,2019-06-01,0.329,0.345,0.149,0.111,0.046
354,Delta Air Lines Inc.,2019-07-01,0.311,0.352,0.153,0.112,0.051
355,Delta Air Lines Inc.,2019-08-01,0.308,0.352,0.156,0.109,0.051
356,Delta Air Lines Inc.,2019-09-01,0.324,0.355,0.136,0.111,0.049
357,Delta Air Lines Inc.,2019-10-01,0.324,0.372,0.148,0.094,0.044
358,Delta Air Lines Inc.,2019-11-01,0.312,0.366,0.152,0.105,0.044
359,Delta Air Lines Inc.,2019-12-01,0.295,0.364,0.169,0.11,0.043
360,Endeavor Air Inc.,2014-01-01,0.581,0.362,0.055,0.002,0
361,Endeavor Air Inc.,2014-02-01,0.561,0.379,0.058,0.002,0
362,Endeavor Air Inc.,2014-03-01,0.557,0.369,0.072,0.002,0
363,Endeavor Air Inc.,2014-04-01,0.547,0.38,0.074,0,0
364,Endeavor Air Inc.,2014-05-01,0.54,0.383,0.077,0,0
365,Endeavor Air Inc.,2014-06-01,0.561,0.366,0.073,0,0
366,Endeavor Air Inc.,2014-07-01,0.551,0.374,0.075,0,0
367,Endeavor Air Inc.,2014-08-01,0.572,0.358,0.07,0,0
368,Endeavor Air Inc.,2014-09-01,0.58,0.335,0.085,0,0
369,Endeavor Air Inc.,2014-10-01,0.568,0.334,0.098,0,0
370,Endeavor Air Inc.,2014-11-01,0.569,0.345,0.086,0,0
371,Endeavor Air Inc.,2014-12-01,0.534,0.37,0.093,0.003,0
372,Endeavor Air Inc.,2015-01-01,0.517,0.372,0.109,0.003,0
373,Endeavor Air Inc.,2015-02-01,0.536,0.361,0.1,0.003,0
374,Endeavor Air Inc.,2015-03-01,0.563,0.347,0.087,0.003,0
375,Endeavor Air Inc.,2015-04-01,0.539,0.366,0.092,0.003,0
376,Endeavor Air Inc.,2015-05-01,0.59,0.322,0.084,0.003,0
377,Endeavor Air Inc.,2015-06-01,0.564,0.35,0.082,0.003,0
378,Endeavor Air Inc.,2015-07-01,0.537,0.378,0.081,0.003,0
379,Endeavor Air Inc.,2015-08-01,0.532,0.369,0.096,0.003,0
380,Endeavor Air Inc.,2015-09-01,0.59,0.33,0.081,0,0
381,Endeavor Air Inc.,2015-10-01,0.562,0.359,0.077,0.002,0
382,Endeavor Air Inc.,2015-11-01,0.557,0.353,0.09,0,0
383,Endeavor Air Inc.,2015-12-01,0.541,0.364,0.092,0.003,0
384,Endeavor Air Inc.,2016-01-01,0.526,0.365,0.106,0.003,0
385,Endeavor Air Inc.,2016-02-01,0.544,0.354,0.101,0,0
386,Endeavor Air Inc.,2016-03-01,0.519,0.376,0.104,0,0
387,Endeavor Air Inc.,2016-04-01,0.564,0.328,0.108,0,0
388,Endeavor Air Inc.,2016-05-01,0.593,0.319,0.088,0,0
389,Endeavor Air Inc.,2016-06-01,0.565,0.359,0.076,0,0
390,Endeavor Air Inc.,2016-07-01,0.578,0.332,0.089,0.002,0
391,Endeavor Air Inc.,2016-08-01,0.558,0.358,0.083,0,0
392,Endeavor Air Inc.,2016-09-01,0.581,0.34,0.08,0,0
393,Endeavor Air Inc.,2016-10-01,0.577,0.35,0.073,0,0
394,Endeavor Air Inc.,2016-11-01,0.585,0.344,0.071,0,0
395,Endeavor Air Inc.,2016-12-01,0.549,0.37,0.078,0.003,0
396,Endeavor Air Inc.,2017-01-01,0.587,0.345,0.065,0.003,0
397,Endeavor Air Inc.,2017-02-01,0.569,0.344,0.088,0,0
398,Endeavor Air Inc.,2017-03-01,0.588,0.323,0.089,0,0
399,Endeavor Air Inc.,2017-04-01,0.602,0.321,0.076,0,0
400,Endeavor Air Inc.,2017-05-01,0.603,0.306,0.091,0,0
401,Endeavor Air Inc.,2017-06-01,0.585,0.34,0.075,0,0
402,Endeavor Air Inc.,2017-07-01,0.602,0.327,0.071,0,0
403,Endeavor Air Inc.,2017-08-01,0.599,0.333,0.069,0,0
404,Endeavor Air Inc.,2017-09-01,0.595,0.335,0.07,0,0
405,Endeavor Air Inc.,2017-10-01,0.624,0.315,0.061,0,0
406,Endeavor Air Inc.,2017-11-01,0.597,0.342,0.061,0,0
407,Endeavor Air Inc.,2017-12-01,0.592,0.334,0.074,0,0
408,Endeavor Air Inc.,2018-01-01,0.596,0.332,0.072,0,0
409,Endeavor Air Inc.,2018-02-01,0.569,0.344,0.087,0,0
410,Endeavor Air Inc.,2018-03-01,0.536,0.356,0.107,0,0
411,Endeavor Air Inc.,2018-04-01,0.597,0.327,0.074,0.002,0
412,Endeavor Air Inc.,2018-05-01,0.59,0.329,0.082,0,0
413,Endeavor Air Inc.,2018-06-01,0.58,0.345,0.076,0,0
414,Endeavor Air Inc.,2018-07-01,0.561,0.361,0.079,0,0
415,Endeavor Air Inc.,2018-08-01,0.558,0.362,0.08,0,0
416,Endeavor Air Inc.,2018-09-01,0.579,0.349,0.072,0,0
417,Endeavor Air Inc.,2018-10-01,0.515,0.401,0.084,0,0
418,Endeavor Air Inc.,2018-11-01,0.526,0.396,0.078,0,0
419,Endeavor Air Inc.,2018-12-01,0.569,0.358,0.073,0,0
420,Endeavor Air Inc.,2019-01-01,0.568,0.369,0.063,0,0
421,Endeavor Air Inc.,2019-02-01,0.562,0.36,0.079,0,0
422,Endeavor Air Inc.,2019-03-01,0.568,0.357,0.075,0,0
423,Endeavor Air Inc.,2019-04-01,0.581,0.355,0.064,0,0
424,Endeavor Air Inc.,2019-05-01,0.547,0.385,0.068,0,0
425,Endeavor Air Inc.,2019-06-01,0.584,0.351,0.065,0,0
426,Endeavor Air Inc.,2019-07-01,0.561,0.382,0.057,0,0
427,Endeavor Air Inc.,2019-08-01,0.578,0.359,0.062,0,0
428,Endeavor Air Inc.,2019-09-01,0.571,0.378,0.051,0,0
429,Endeavor Air Inc.,2019-10-01,0.572,0.371,0.057,0,0
430,Endeavor Air Inc.,2019-11-01,0.567,0.377,0.056,0,0
431,Endeavor Air Inc.,2019-12-01,0.563,0.385,0.052,0,0
432,Envoy Air,2014-01-01,0.529,0.43,0.041,0,0
433,Envoy Air,2014-02-01,0.533,0.433,0.034,0,0
434,Envoy Air,2014-03-01,0.534,0.43,0.036,0,0
435,Envoy Air,2014-04-01,0.537,0.43,0.034,0,0
436,Envoy Air,2014-05-01,0.567,0.401,0.032,0,0
437,Envoy Air,2014-06-01,0.568,0.392,0.039,0.001,0
438,Envoy Air,2014-07-01,0.566,0.398,0.036,0,0
439,Envoy Air,2014-08-01,0.557,0.41,0.033,0,0
440,Envoy Air,2014-09-01,0.577,0.391,0.032,0,0
441,Envoy Air,2014-10-01,0.561,0.401,0.038,0,0
442,Envoy Air,2014-11-01,0.575,0.402,0.023,0,0
443,Envoy Air,2014-12-01,0.581,0.399,0.02,0,0
444,Envoy Air,2015-01-01,0.591,0.394,0.015,0,0
445,Envoy Air,2015-02-01,0.599,0.385,0.016,0,0
446,Envoy Air,2015-03-01,0.613,0.369,0.018,0,0
447,Envoy Air,2015-04-01,0.583,0.396,0.021,0,0
448,Envoy Air,2015-05-01,0.604,0.374,0.022,0,0
449,Envoy Air,2015-06-01,0.607,0.376,0.014,0.003,0
450,Envoy Air,2015-07-01,0.64,0.339,0.021,0,0
451,Envoy Air,2015-08-01,0.63,0.356,0.014,0,0
452,Envoy Air,2015-09-01,0.62,0.365,0.015,0,0
453,Envoy Air,2015-10-01,0.62,0.358,0.022,0,0
454,Envoy Air,2015-11-01,0.618,0.359,0.023,0,0
455,Envoy Air,2015-12-01,0.612,0.359,0.029,0,0
456,Envoy Air,2016-01-01,0.636,0.335,0.03,0,0
457,Envoy Air,2016-02-01,0.643,0.327,0.03,0,0
458,Envoy Air,2016-03-01,0.632,0.34,0.028,0,0
459,Envoy Air,2016-04-01,0.595,0.378,0.027,0,0
460,Envoy Air,2016-05-01,0.622,0.352,0.026,0,0
461,Envoy Air,2016-06-01,0.603,0.362,0.029,0.004,0.001
462,Envoy Air,2016-07-01,0.578,0.395,0.027,0,0
463,Envoy Air,2016-08-01,0.604,0.371,0.025,0,0
464,Envoy Air,2016-09-01,0.617,0.363,0.021,0,0
465,Envoy Air,2016-10-01,0.647,0.325,0.028,0,0
466,Envoy Air,2016-11-01,0.621,0.349,0.03,0,0
467,Envoy Air,2016-12-01,0.617,0.344,0.039,0,0
468,Envoy Air,2017-01-01,0.603,0.362,0.034,0,0
469,Envoy Air,2017-02-01,0.617,0.345,0.036,0.002,0
470,Envoy Air,2017-03-01,0.584,0.375,0.041,0,0
471,Envoy Air,2017-04-01,0.625,0.331,0.043,0,0
472,Envoy Air,2017-05-01,0.609,0.351,0.038,0.002,0
473,Envoy Air,2017-06-01,0.559,0.387,0.052,0.002,0
474,Envoy Air,2017-07-01,0.557,0.364,0.073,0.006,0
475,Envoy Air,2017-08-01,0.586,0.366,0.048,0,0
476,Envoy Air,2017-09-01,0.602,0.356,0.042,0,0
477,Envoy Air,2017-10-01,0.622,0.335,0.039,0.004,0
478,Envoy Air,2017-11-01,0.574,0.374,0.052,0,0
479,Envoy Air,2017-12-01,0.587,0.361,0.05,0.002,0
480,Envoy Air,2018-01-01,0.584,0.371,0.045,0,0
481,Envoy Air,2018-02-01,0.638,0.324,0.034,0.003,0
482,Envoy Air,2018-03-01,0.621,0.346,0.034,0,0
483,Envoy Air,2018-04-01,0.62,0.335,0.044,0.001,0
484,Envoy Air,2018-05-01,0.626,0.329,0.042,0.003,0
485,Envoy Air,2018-06-01,0.613,0.355,0.033,0,0
486,Envoy Air,2018-07-01,0.602,0.351,0.047,0,0
487,Envoy Air,2018-08-01,0.601,0.359,0.04,0,0
488,Envoy Air,2018-09-01,0.634,0.329,0.037,0,0
489,Envoy Air,2018-10-01,0.642,0.324,0.034,0,0
490,Envoy Air,2018-11-01,0.645,0.321,0.034,0,0
491,Envoy Air,2018-12-01,0.657,0.295,0.048,0,0
492,Envoy Air,2019-01-01,0.608,0.332,0.06,0,0
493,Envoy Air,2019-02-01,0.636,0.3,0.064,0,0
494,Envoy Air,2019-03-01,0.638,0.31,0.052,0,0
495,Envoy Air,2019-04-01,0.628,0.321,0.051,0,0
496,Envoy Air,2019-05-01,0.601,0.347,0.052,0,0
497,Envoy Air,2019-06-01,0.594,0.345,0.06,0.001,0
498,Envoy Air,2019-07-01,0.582,0.364,0.054,0,0
499,Envoy Air,2019-08-01,0.6,0.343,0.057,0,0
500,Envoy Air,2019-09-01,0.608,0.336,0.056,0,0
501,Envoy Air,2019-10-01,0.6,0.34,0.06,0,0
502,Envoy Air,2019-11-01,0.603,0.343,0.053,0,0
503,Envoy Air,2019-12-01,0.581,0.345,0.073,0,0
504,ExpressJet Airlines LLC,2014-01-01,0.499,0.426,0.074,0.001,0
505,ExpressJet Airlines LLC,2014-02-01,0.513,0.413,0.072,0.002,0
506,ExpressJet Airlines LLC,2014-03-01,0.514,0.417,0.068,0.001,0
507,ExpressJet Airlines LLC,2014-04-01,0.511,0.419,0.069,0.001,0
508,ExpressJet Airlines LLC,2014-05-01,0.52,0.406,0.073,0.001,0
509,ExpressJet Airlines LLC,2014-06-01,0.533,0.406,0.06,0.0,0
510,ExpressJet Airlines LLC,2014-07-01,0.525,0.407,0.068,0,0
511,ExpressJet Airlines LLC,2014-08-01,0.531,0.404,0.065,0,0
512,ExpressJet Airlines LLC,2014-09-01,0.535,0.399,0.066,0,0
513,ExpressJet Airlines LLC,2014-10-01,0.539,0.391,0.069,0.001,0
514,ExpressJet Airlines LLC,2014-11-01,0.549,0.386,0.065,0,0
515,ExpressJet Airlines LLC,2014-12-01,0.535,0.405,0.06,0.001,0
516,ExpressJet Airlines LLC,2015-01-01,0.543,0.389,0.068,0,0
517,ExpressJet Airlines LLC,2015-02-01,0.548,0.39,0.063,0,0
518,ExpressJet Airlines LLC,2015-03-01,0.552,0.391,0.057,0.001,0
519,ExpressJet Airlines LLC,2015-04-01,0.542,0.397,0.061,0,0
520,ExpressJet Airlines LLC,2015-05-01,0.547,0.39,0.062,0.001,0
521,ExpressJet Airlines LLC,2015-06-01,0.545,0.397,0.058,0,0
522,ExpressJet Airlines LLC,2015-07-01,0.526,0.413,0.06,0.001,0
523,ExpressJet Airlines LLC,2015-08-01,0.53,0.413,0.056,0.001,0
524,ExpressJet Airlines LLC,2015-09-01,0.548,0.403,0.047,0.002,0
525,ExpressJet Airlines LLC,2015-10-01,0.565,0.383,0.05,0.001,0
526,ExpressJet Airlines LLC,2015-11-01,0.553,0.408,0.037,0.003,0
527,ExpressJet Airlines LLC,2015-12-01,0.538,0.41,0.051,0.002,0
528,ExpressJet Airlines LLC,2016-01-01,0.539,0.414,0.044,0.003,0
529,ExpressJet Airlines LLC,2016-02-01,0.56,0.395,0.044,0.001,0.001
530,ExpressJet Airlines LLC,2016-03-01,0.573,0.39,0.036,0.001,0
531,ExpressJet Airlines LLC,2016-04-01,0.573,0.389,0.037,0.001,0
532,ExpressJet Airlines LLC,2016-05-01,0.579,0.386,0.034,0.001,0
533,ExpressJet Airlines LLC,2016-06-01,0.57,0.388,0.04,0.001,0
534,ExpressJet Airlines LLC,2016-07-01,0.571,0.385,0.043,0.001,0
535,ExpressJet Airlines LLC,2016-08-01,0.571,0.383,0.045,0.001,0
536,ExpressJet Airlines LLC,2016-09-01,0.559,0.389,0.051,0.001,0
537,ExpressJet Airlines LLC,2016-10-01,0.572,0.388,0.037,0.002,0
538,ExpressJet Airlines LLC,2016-11-01,0.562,0.39,0.046,0.002,0
539,ExpressJet Airlines LLC,2016-12-01,0.554,0.391,0.053,0.002,0
540,ExpressJet Airlines LLC,2017-01-01,0.575,0.379,0.044,0.002,0
541,ExpressJet Airlines LLC,2017-02-01,0.548,0.405,0.045,0.003,0
542,ExpressJet Airlines LLC,2017-03-01,0.564,0.387,0.048,0.001,0
543,ExpressJet Airlines LLC,2017-04-01,0.558,0.4,0.04,0.002,0
544,ExpressJet Airlines LLC,2017-05-01,0.576,0.391,0.034,0,0
545,ExpressJet Airlines LLC,2017-06-01,0.558,0.409,0.032,0.001,0
546,ExpressJet Airlines LLC,2017-07-01,0.537,0.429,0.033,0.001,0
547,ExpressJet Airlines LLC,2017-08-01,0.523,0.441,0.036,0,0
548,ExpressJet Airlines LLC,2017-09-01,0.518,0.448,0.032,0.001,0
549,ExpressJet Airlines LLC,2017-10-01,0.539,0.423,0.037,0.001,0
550,ExpressJet Airlines LLC,2017-11-01,0.522,0.431,0.045,0.003,0
551,ExpressJet Airlines LLC,2017-12-01,0.562,0.398,0.039,0.001,0
552,ExpressJet Airlines LLC,2018-01-01,0.54,0.423,0.037,0,0
553,ExpressJet Airlines LLC,2018-02-01,0.524,0.431,0.044,0.001,0
554,ExpressJet Airlines LLC,2018-03-01,0.515,0.447,0.037,0.001,0
555,ExpressJet Airlines LLC,2018-04-01,0.522,0.429,0.049,0,0
556,ExpressJet Airlines LLC,2018-05-01,0.536,0.423,0.036,0.004,0
557,ExpressJet Airlines LLC,2018-06-01,0.553,0.402,0.043,0.002,0
558,ExpressJet Airlines LLC,2018-07-01,0.521,0.442,0.038,0,0
559,ExpressJet Airlines LLC,2018-08-01,0.526,0.434,0.038,0.002,0
560,ExpressJet Airlines LLC,2018-09-01,0.559,0.405,0.034,0.002,0
561,ExpressJet Airlines LLC,2018-10-01,0.519,0.444,0.032,0.004,0
562,ExpressJet Airlines LLC,2018-11-01,0.533,0.419,0.044,0.004,0
563,ExpressJet Airlines LLC,2018-12-01,0.54,0.433,0.026,0,0
564,ExpressJet Airlines LLC,2019-01-01,0.539,0.418,0.041,0.002,0
565,ExpressJet Airlines LLC,2019-02-01,0.53,0.437,0.033,0,0
566,ExpressJet Airlines LLC,2019-03-01,0.554,0.411,0.034,0,0
567,ExpressJet Airlines LLC,2019-04-01,0.552,0.403,0.045,0,0
568,ExpressJet Airlines LLC,2019-05-01,0.581,0.41,0.008,0,0
569,ExpressJet Airlines LLC,2019-06-01,0.571,0.382,0.044,0.002,0
570,ExpressJet Airlines LLC,2019-07-01,0.543,0.413,0.042,0.003,0
571,ExpressJet Airlines LLC,2019-08-01,0.576,0.374,0.048,0.002,0
572,ExpressJet Airlines LLC,2019-09-01,0.532,0.412,0.053,0.003,0
573,ExpressJet Airlines LLC,2019-10-01,0.484,0.456,0.058,0.002,0
574,ExpressJet Airlines LLC,2019-11-01,0.494,0.446,0.055,0.005,0
575,ExpressJet Airlines LLC,2019-12-01,0.499,0.411,0.083,0.007,0
576,Frontier Airlines Inc.,2014-01-01,0.102,0.574,0.203,0.122,0
577,Frontier Airlines Inc.,2014-02-01,0.109,0.607,0.186,0.098,0
578,Frontier Airlines Inc.,2014-03-01,0.123,0.564,0.195,0.118,0
579,Frontier Airlines Inc.,2014-04-01,0.112,0.585,0.195,0.107,0
580,Frontier Airlines Inc.,2014-05-01,0.119,0.562,0.195,0.097,0.027
581,Frontier Airlines Inc.,2014-06-01,0.127,0.549,0.194,0.108,0.022
582,Frontier Airlines Inc.,2014-07-01,0.131,0.562,0.175,0.108,0.024
583,Frontier Airlines Inc.,2014-08-01,0.146,0.544,0.178,0.111,0.021
584,Frontier Airlines Inc.,2014-09-01,0.229,0.517,0.152,0.072,0.03
585,Frontier Airlines Inc.,2014-10-01,0.171,0.572,0.15,0.092,0.014
586,Frontier Airlines Inc.,2014-11-01,0.168,0.584,0.147,0.094,0.006
587,Frontier Airlines Inc.,2014-12-01,0.133,0.545,0.21,0.101,0.011
588,Frontier Airlines Inc.,2015-01-01,0.113,0.55,0.232,0.099,0.006
589,Frontier Airlines Inc.,2015-02-01,0.069,0.547,0.268,0.109,0.007
590,Frontier Airlines Inc.,2015-03-01,0.077,0.514,0.28,0.122,0.006
591,Frontier Airlines Inc.,2015-04-01,0.101,0.5,0.253,0.129,0.017
592,Frontier Airlines Inc.,2015-05-01,0.115,0.525,0.199,0.13,0.031
593,Frontier Airlines Inc.,2015-06-01,0.122,0.547,0.201,0.108,0.022
594,Frontier Airlines Inc.,2015-07-01,0.114,0.544,0.214,0.107,0.021
595,Frontier Airlines Inc.,2015-08-01,0.118,0.534,0.213,0.108,0.027
596,Frontier Airlines Inc.,2015-09-01,0.121,0.539,0.207,0.109,0.023
597,Frontier Airlines Inc.,2015-10-01,0.101,0.506,0.238,0.125,0.03
598,Frontier Airlines Inc.,2015-11-01,0.1,0.511,0.239,0.114,0.036
599,Frontier Airlines Inc.,2015-12-01,0.101,0.513,0.232,0.121,0.033
600,Frontier Airlines Inc.,2016-01-01,0.077,0.484,0.284,0.119,0.035
601,Frontier Airlines Inc.,2016-02-01,0.033,0.512,0.279,0.14,0.037
602,Frontier Airlines Inc.,2016-03-01,0.046,0.481,0.274,0.158,0.041
603,Frontier Airlines Inc.,2016-04-01,0.113,0.445,0.233,0.155,0.054
604,Frontier Airlines Inc.,2016-05-01,0.121,0.455,0.233,0.139,0.052
605,Frontier Airlines Inc.,2016-06-01,0.129,0.451,0.237,0.136,0.047
606,Frontier Airlines Inc.,2016-07-01,0.116,0.492,0.218,0.125,0.048
607,Frontier Airlines Inc.,2016-08-01,0.124,0.462,0.244,0.128,0.043
608,Frontier Airlines Inc.,2016-09-01,0.108,0.476,0.227,0.142,0.047
609,Frontier Airlines Inc.,2016-10-01,0.1,0.455,0.241,0.156,0.048
610,Frontier Airlines Inc.,2016-11-01,0.09,0.409,0.292,0.166,0.044
611,Frontier Airlines Inc.,2016-12-01,0.076,0.424,0.285,0.168,0.047
612,Frontier Airlines Inc.,2017-01-01,0.082,0.421,0.293,0.166,0.038
613,Frontier Airlines Inc.,2017-02-01,0.064,0.422,0.293,0.17,0.051
614,Frontier Airlines Inc.,2017-03-01,0.069,0.437,0.275,0.167,0.053
615,Frontier Airlines Inc.,2017-04-01,0.078,0.434,0.284,0.153,0.051
616,Frontier Airlines Inc.,2017-05-01,0.1,0.461,0.239,0.141,0.06
617,Frontier Airlines Inc.,2017-06-01,0.101,0.467,0.228,0.145,0.06
618,Frontier Airlines Inc.,2017-07-01,0.093,0.448,0.235,0.168,0.056
619,Frontier Airlines Inc.,2017-08-01,0.084,0.428,0.266,0.156,0.067
620,Frontier Airlines Inc.,2017-09-01,0.065,0.413,0.26,0.174,0.088
621,Frontier Airlines Inc.,2017-10-01,0.096,0.406,0.312,0.133,0.053
622,Frontier Airlines Inc.,2017-11-01,0.076,0.423,0.322,0.141,0.038
623,Frontier Airlines Inc.,2017-12-01,0.092,0.421,0.338,0.115,0.035
624,Frontier Airlines Inc.,2018-01-01,0.076,0.424,0.347,0.118,0.034
625,Frontier Airlines Inc.,2018-02-01,0.071,0.407,0.371,0.114,0.036
626,Frontier Airlines Inc.,2018-03-01,0.071,0.441,0.337,0.11,0.041
627,Frontier Airlines Inc.,2018-04-01,0.078,0.408,0.37,0.113,0.031
628,Frontier Airlines Inc.,2018-05-01,0.087,0.461,0.327,0.1,0.024
629,Frontier Airlines Inc.,2018-06-01,0.085,0.452,0.328,0.111,0.024
630,Frontier Airlines Inc.,2018-07-01,0.085,0.432,0.354,0.104,0.024
631,Frontier Airlines Inc.,2018-08-01,0.087,0.429,0.346,0.105,0.033
632,Frontier Airlines Inc.,2018-09-01,0.098,0.458,0.308,0.103,0.034
633,Frontier Airlines Inc.,2018-10-01,0.088,0.449,0.326,0.107,0.03
634,Frontier Airlines Inc.,2018-11-01,0.084,0.41,0.368,0.106,0.032
635,Frontier Airlines Inc.,2018-12-01,0.074,0.409,0.365,0.114,0.038
636,Frontier Airlines Inc.,2019-01-01,0.068,0.413,0.368,0.113,0.038
637,Frontier Airlines Inc.,2019-02-01,0.078,0.416,0.36,0.112,0.034
638,Frontier Airlines Inc.,2019-03-01,0.079,0.415,0.36,0.115,0.032
639,Frontier Airlines Inc.,2019-04-01,0.082,0.415,0.354,0.117,0.032
640,Frontier Airlines Inc.,2019-05-01,0.122,0.458,0.279,0.108,0.033
641,Frontier Airlines Inc.,2019-06-01,0.124,0.448,0.271,0.114,0.042
642,Frontier Airlines Inc.,2019-07-01,0.114,0.442,0.292,0.113,0.039
643,Frontier Airlines Inc.,2019-08-01,0.118,0.439,0.29,0.116,0.036
644,Frontier Airlines Inc.,2019-09-01,0.117,0.441,0.277,0.121,0.044
645,Frontier Airlines Inc.,2019-10-01,0.116,0.433,0.295,0.121,0.034
646,Frontier Airlines Inc.,2019-11-01,0.108,0.404,0.346,0.113,0.03
647,Frontier Airlines Inc.,2019-12-01,0.092,0.382,0.38,0.107,0.038
648,GoJet Airlines LLC d/b/a United Express,2014-01-01,0.424,0.458,0.118,0,0
649,GoJet Airlines LLC d/b/a United Express,2014-02-01,0.4,0.475,0.125,0,0
650,GoJet Airlines LLC d/b/a United Express,2014-03-01,0.379,0.487,0.134,0,0
651,GoJet Airlines LLC d/b/a United Express,2014-04-01,0.368,0.525,0.108,0,0
652,GoJet Airlines LLC d/b/a United Express,2014-05-01,0.447,0.44,0.114,0,0
653,GoJet Airlines LLC d/b/a United Express,2014-06-01,0.433,0.443,0.125,0,0
654,GoJet Airlines LLC d/b/a United Express,2014-07-01,0.459,0.434,0.107,0,0
655,GoJet Airlines LLC d/b/a United Express,2014-08-01,0.415,0.455,0.13,0,0
656,GoJet Airlines LLC d/b/a United Express,2014-09-01,0.403,0.494,0.103,0,0
657,GoJet Airlines LLC d/b/a United Express,2014-10-01,0.371,0.54,0.089,0,0
658,GoJet Airlines LLC d/b/a United Express,2014-11-01,0.418,0.502,0.08,0,0
659,GoJet Airlines LLC d/b/a United Express,2014-12-01,0.38,0.504,0.116,0,0
660,GoJet Airlines LLC d/b/a United Express,2015-01-01,0.379,0.52,0.101,0,0
661,GoJet Airlines LLC d/b/a United Express,2015-02-01,0.402,0.467,0.13,0,0
662,GoJet Airlines LLC d/b/a United Express,2015-03-01,0.365,0.517,0.117,0,0
663,GoJet Airlines LLC d/b/a United Express,2015-04-01,0.425,0.486,0.089,0,0
664,GoJet Airlines LLC d/b/a United Express,2015-05-01,0.427,0.479,0.095,0,0
665,GoJet Airlines LLC d/b/a United Express,2015-06-01,0.449,0.445,0.105,0,0
666,GoJet Airlines LLC d/b/a United Express,2015-07-01,0.39,0.496,0.114,0,0
667,GoJet Airlines LLC d/b/a United Express,2015-08-01,0.424,0.477,0.099,0,0
668,GoJet Airlines LLC d/b/a United Express,2015-09-01,0.443,0.469,0.089,0,0
669,GoJet Airlines LLC d/b/a United Express,2015-10-01,0.488,0.456,0.056,0,0
670,GoJet Airlines LLC d/b/a United Express,2015-11-01,0.461,0.483,0.056,0,0
671,GoJet Airlines LLC d/b/a United Express,2015-12-01,0.442,0.483,0.076,0,0
672,GoJet Airlines LLC d/b/a United Express,2016-01-01,0.419,0.49,0.091,0,0
673,GoJet Airlines LLC d/b/a United Express,2016-02-01,0.465,0.452,0.08,0.003,0
674,GoJet Airlines LLC d/b/a United Express,2016-03-01,0.438,0.469,0.093,0,0
675,GoJet Airlines LLC d/b/a United Express,2016-04-01,0.423,0.474,0.102,0,0
676,GoJet Airlines LLC d/b/a United Express,2016-05-01,0.459,0.45,0.091,0,0
677,GoJet Airlines LLC d/b/a United Express,2016-06-01,0.428,0.466,0.106,0,0
678,GoJet Airlines LLC d/b/a United Express,2016-07-01,0.409,0.498,0.093,0,0
679,GoJet Airlines LLC d/b/a United Express,2016-08-01,0.43,0.487,0.083,0,0
680,GoJet Airlines LLC d/b/a United Express,2016-09-01,0.424,0.476,0.1,0,0
681,GoJet Airlines LLC d/b/a United Express,2016-10-01,0.431,0.499,0.071,0,0
682,GoJet Airlines LLC d/b/a United Express,2016-11-01,0.452,0.459,0.089,0,0
683,GoJet Airlines LLC d/b/a United Express,2016-12-01,0.419,0.477,0.105,0,0
684,GoJet Airlines LLC d/b/a United Express,2017-01-01,0.462,0.441,0.097,0,0
685,GoJet Airlines LLC d/b/a United Express,2017-02-01,0.472,0.429,0.099,0,0
686,GoJet Airlines LLC d/b/a United Express,2017-03-01,0.421,0.467,0.112,0,0
687,GoJet Airlines LLC d/b/a United Express,2017-04-01,0.462,0.412,0.126,0,0
688,GoJet Airlines LLC d/b/a United Express,2017-05-01,0.485,0.431,0.084,0,0
689,GoJet Airlines LLC d/b/a United Express,2017-06-01,0.502,0.426,0.072,0,0
690,GoJet Airlines LLC d/b/a United Express,2017-07-01,0.482,0.461,0.058,0,0
691,GoJet Airlines LLC d/b/a United Express,2017-08-01,0.508,0.43,0.063,0,0
692,GoJet Airlines LLC d/b/a United Express,2017-09-01,0.532,0.42,0.048,0,0
693,GoJet Airlines LLC d/b/a United Express,2017-10-01,0.515,0.433,0.052,0,0
694,GoJet Airlines LLC d/b/a United Express,2017-11-01,0.518,0.414,0.068,0,0
695,GoJet Airlines LLC d/b/a United Express,2017-12-01,0.494,0.428,0.078,0,0
696,GoJet Airlines LLC d/b/a United Express,2018-01-01,0.55,0.395,0.055,0,0
697,GoJet Airlines LLC d/b/a United Express,2018-02-01,0.552,0.336,0.112,0,0
698,GoJet Airlines LLC d/b/a United Express,2018-03-01,0.504,0.39,0.106,0,0
699,GoJet Airlines LLC d/b/a United Express,2018-04-01,0.514,0.37,0.116,0,0
700,GoJet Airlines LLC d/b/a United Express,2018-05-01,0.538,0.348,0.114,0,0
701,GoJet Airlines LLC d/b/a United Express,2018-06-01,0.484,0.416,0.1,0,0
702,GoJet Airlines LLC d/b/a United Express,2018-07-01,0.48,0.444,0.076,0,0
